open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1777075200000,77395.30,77459.70,77370.00,77377.90,639.806,1777076099999,49527467.35120,15285,324.703,25137080.18450,0
1777076100000,77378.00,77397.30,77254.70,77271.90,637.834,1777076999999,49317044.13140,15098,187.019,14460038.35490,0
1777077000000,77271.80,77382.50,77266.50,77336.90,367.371,1777077899999,28407211.56460,10458,208.791,16144162.80000,0
1777077900000,77336.90,77420.00,77336.80,77419.90,233.795,1777078799999,18091413.36690,7393,169.789,13138762.78170,0
1777078800000,77420.00,77487.30,77392.70,77471.60,483.529,1777079699999,37438492.72480,12867,268.751,20810421.60390,0
1777079700000,77471.70,77502.00,77419.90,77441.90,481.610,1777080599999,37307073.84930,11003,245.407,19011209.04930,0
1777080600000,77441.90,77515.60,77441.80,77515.60,487.223,1777081499999,37755268.77450,11477,295.353,22886036.69370,0
1777081500000,77515.60,77579.30,77490.00,77490.00,538.935,1777082399999,41784086.94060,12285,262.870,20382162.65750,0
1777082400000,77490.00,77588.00,77450.00,77502.40,541.413,1777083299999,41968745.24400,14793,263.938,20460431.96530,0
1777083300000,77502.40,77606.70,77485.50,77589.70,314.616,1777084199999,24399508.32280,9592,222.373,17246620.56710,0
1777084200000,77589.80,77608.20,77568.40,77578.90,247.318,1777085099999,19188479.28740,7236,122.619,9513605.71750,0
1777085100000,77578.90,77592.10,77549.20,77567.60,211.740,1777085999999,16425108.87060,6186,120.609,9355872.59560,0
1777086000000,77567.60,77666.80,77505.00,77536.30,508.156,1777086899999,39423791.24770,13326,238.617,18516656.36600,0
1777086900000,77536.40,77554.20,77500.00,77511.60,210.584,1777087799999,16325833.74640,6560,62.371,4835669.89620,0
1777087800000,77511.70,77644.00,77511.60,77629.20,355.611,1777088699999,27593759.26890,10797,224.858,17447620.84760,0
1777088700000,77629.20,77678.00,77590.00,77629.00,399.900,1777089599999,31048338.25400,10758,233.927,18162450.55700,0
1777089600000,77629.00,77653.20,77580.80,77634.00,276.893,1777090499999,21492522.16340,8868,175.064,13588068.44600,0
1777090500000,77634.00,77648.50,77590.90,77596.50,243.541,1777091399999,18903210.81630,7206,142.992,11098572.09700,0
1777091400000,77596.60,77600.00,77545.00,77566.50,214.934,1777092299999,16672654.00060,6219,65.669,5093849.12480,0
1777092300000,77566.50,77600.00,77559.80,77579.50,214.148,1777093199999,16612942.85910,6661,126.656,9825401.09410,0
1777093200000,77579.50,77579.50,77438.10,77469.10,586.228,1777094099999,45425212.05010,15288,212.574,16470354.43520,0
1777094100000,77469.20,77496.00,77448.60,77448.60,315.652,1777094999999,24452854.19120,7280,127.361,9866983.49830,0
1777095000000,77448.70,77511.80,77442.60,77487.50,219.757,1777095899999,17026683.53640,6828,122.535,9494509.17630,0
1777095900000,77487.40,77508.00,77470.00,77475.80,189.973,1777096799999,14719653.92430,4537,78.594,6089720.57520,0
