open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1760745600000,106378.50,106408.70,106296.40,106304.20,693.780,1760746499999,73779382.29710,23561,275.679,29316434.17090,0
1760746500000,106304.20,106786.70,106270.00,106688.70,1460.325,1760747399999,155599890.83810,42190,967.449,103070213.41740,0
1760747400000,106688.80,106759.10,106515.30,106731.10,691.927,1760748299999,73800700.19400,27261,366.318,39071213.29700,0
1760748300000,106731.00,106785.60,106701.10,106783.00,391.292,1760749199999,41769503.45080,15741,198.337,21171750.42710,0
1760749200000,106783.00,106940.00,106757.40,106926.90,812.258,1760750099999,86798180.71090,29300,497.968,53212644.97390,0
1760750100000,106926.90,107233.80,106881.90,107233.80,773.839,1760750999999,82822977.79490,25602,459.227,49150712.96870,0
1760751000000,107233.70,107248.00,107010.10,107051.20,896.382,1760751899999,96040656.07160,29059,378.707,40574237.34910,0
1760751900000,107051.20,107135.70,106966.40,107095.80,454.167,1760752799999,48609704.56830,17296,179.304,19191917.36260,0
1760752800000,107095.80,107250.00,106819.00,106854.30,1463.926,1760753699999,156742535.24790,35058,458.207,49064158.19420,0
1760753700000,106854.40,106966.50,106778.80,106938.60,597.137,1760754599999,63800155.61620,21801,246.074,26292951.01010,0
1760754600000,106938.60,107042.70,106502.60,106557.50,2845.082,1760755499999,303778591.58260,44568,665.537,71054807.71040,0
1760755500000,106557.50,106660.30,106435.00,106540.50,1180.562,1760756399999,125757438.26130,31737,575.343,61285159.45100,0
1760756400000,106540.50,106775.10,106517.80,106733.60,740.228,1760757299999,78940738.90210,20928,554.665,59153764.71130,0
1760757300000,106733.50,106934.70,106731.30,106892.40,892.262,1760758199999,95324770.17550,25103,515.757,55101081.51920,0
1760758200000,106892.50,107084.90,106875.00,106906.20,621.476,1760759099999,66481648.82200,21758,325.163,34785168.83110,0
1760759100000,106906.20,107066.00,106869.00,107025.00,1097.582,1760759999999,117424551.14860,33571,578.648,61903703.27620,0
1760760000000,107024.90,107025.00,106390.50,106551.20,4721.811,1760760899999,503438227.48580,62379,1124.565,119916832.35080,0
1760760900000,106551.20,106659.10,106515.90,106614.10,612.034,1760761799999,65246495.61400,19790,336.881,35912334.18320,0
1760761800000,106614.10,106651.10,106376.90,106384.10,951.943,1760762699999,101359682.19180,27587,226.927,24158112.62530,0
1760762700000,106384.10,106482.10,106374.20,106405.50,586.606,1760763599999,62430827.72790,20846,193.277,20569884.85560,0
1760763600000,106405.50,106587.00,106405.50,106525.00,729.320,1760764499999,77699943.84830,22355,333.565,35535979.81230,0
1760764500000,106525.10,106614.00,106525.00,106527.00,595.572,1760765399999,63470627.43120,24296,161.599,17221557.15290,0
1760765400000,106527.10,106678.40,106447.30,106630.60,636.642,1760766299999,67852578.25820,21915,224.576,23936723.25860,0
1760766300000,106630.70,106790.10,106630.60,106755.40,665.257,1760767199999,70999421.47830,18250,258.389,27576009.24680,0
1760767200000,106755.40,106896.00,106653.80,106838.30,1143.298,1760768099999,122132219.96740,27410,659.527,70455831.76820,0
1760768100000,106838.30,106880.00,106735.20,106804.40,686.371,1760768999999,73319952.14410,18032,361.608,38628563.99630,0
1760769000000,106804.30,106847.80,106687.60,106706.00,348.182,1760769899999,37171722.57140,13303,120.589,12874059.21190,0
1760769900000,106705.90,106866.00,106686.50,106801.30,426.374,1760770799999,45543731.71870,15712,207.835,22198079.11590,0
1760770800000,106801.30,107452.60,106801.30,107240.20,3056.100,1760771699999,327654546.40740,70319,1741.007,186637765.49970,0
1760771700000,107240.10,107243.60,106931.70,107027.70,1026.023,1760772599999,109853607.23110,34057,464.890,49771264.25820,0
1760772600000,107027.70,107199.00,106964.10,107137.60,891.858,1760773499999,95501409.21690,29830,496.344,53149935.31570,0
1760773500000,107137.60,107309.00,106570.60,106648.30,2460.844,1760774399999,263114505.00690,55562,1000.866,107004938.85930,0
1760774400000,106648.20,106925.80,106570.60,106910.00,1826.825,1760775299999,195023462.29520,45920,1112.071,118721412.20900,0
1760775300000,106910.00,106910.10,106660.00,106660.10,1128.389,1760776199999,120475496.98040,34408,590.393,63032348.14050,0
1760776200000,106660.00,106748.90,106550.00,106658.80,889.577,1760777099999,94882550.81400,25401,442.562,47208117.42290,0
1760777100000,106658.80,106779.90,106650.40,106663.20,677.840,1760777999999,72328531.19910,23394,323.706,34538240.47050,0
1760778000000,106663.30,106730.20,106568.00,106669.20,670.404,1760778899999,71489684.28670,21881,299.521,31938138.43630,0
1760778900000,106669.20,106817.10,106570.90,106788.00,434.092,1760779799999,46324143.52910,18706,241.316,25753571.14770,0
1760779800000,106788.00,106819.20,106693.80,106771.00,276.956,1760780699999,29562878.34800,12786,134.215,14325488.51920,0
1760780700000,106771.00,106887.40,106671.90,106834.50,361.550,1760781599999,38613224.07090,15638,203.253,21707109.80000,0
1760781600000,106834.50,106852.10,106791.00,106843.40,233.768,1760782499999,24972032.22990,11519,137.339,14671148.45420,0
1760782500000,106843.30,106921.10,106760.00,106912.70,382.654,1760783399999,40886862.27120,13391,257.305,27493734.51480,0
1760783400000,106912.80,107089.90,106911.50,107014.40,753.856,1760784299999,80662650.33870,24658,412.856,44174685.14540,0
