open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1760400000000,115112.00,115177.30,114992.60,115170.10,1204.544,1760400899999,138611773.25040,28609,636.987,73297936.77090,0
1760400900000,115170.00,115327.80,115077.40,115150.30,1493.773,1760401799999,172095887.72590,31868,721.691,83139374.10690,0
1760401800000,115150.20,115360.20,115033.10,115107.70,1366.565,1760402699999,157396605.55360,34781,688.665,79312478.51970,0
1760402700000,115107.80,115107.80,114800.10,114904.10,1646.640,1760403599999,189212990.37980,33670,633.198,72754083.86900,0
1760403600000,114904.00,114937.80,114463.50,114626.40,2342.273,1760404499999,268570537.10050,44760,970.980,111329221.96540,0
1760404500000,114626.40,114722.10,114461.30,114512.70,1408.617,1760405399999,161389876.48290,30809,698.937,80075897.34710,0
1760405400000,114512.60,114539.40,114401.00,114461.60,854.478,1760406299999,97809213.03470,19606,407.894,46690013.10080,0
1760406300000,114461.60,114463.80,114073.40,114216.20,1665.016,1760407199999,190227677.47700,35690,703.384,80358110.10970,0
1760407200000,114216.10,114237.50,114035.20,114036.80,1486.110,1760408099999,169567626.87770,28582,741.694,84626527.69560,0
1760408100000,114036.80,114085.70,113832.00,113958.30,2175.798,1760408999999,247944447.53630,42598,1039.750,118476253.15710,0
1760409000000,113958.30,114055.00,113703.60,113796.80,1487.590,1760409899999,169428269.23700,32069,722.266,82270213.77010,0
1760409900000,113796.90,113915.60,113566.10,113566.20,3269.481,1760410799999,371798164.60640,52766,1671.563,190103370.62130,0
1760410800000,113566.10,113581.70,113210.60,113440.50,4522.819,1760411699999,512746756.42870,80575,1991.832,225761753.67490,0
1760411700000,113440.60,113633.90,113250.00,113267.60,3370.159,1760412599999,382115243.60440,49274,1762.142,199803117.22990,0
1760412600000,113267.60,113479.00,113260.60,113435.90,1732.256,1760413499999,196401410.01760,32828,999.712,113338747.37460,0
1760413500000,113436.00,113639.00,113368.00,113441.00,1842.077,1760414399999,209139548.20410,32837,1029.403,116874667.72380,0
1760414400000,113440.90,113534.30,113160.70,113375.40,2674.770,1760415299999,303077028.93790,49661,1047.000,118653914.42120,0
1760415300000,113375.50,113494.70,113211.00,113434.10,2056.260,1760416199999,233086611.66280,39187,937.573,106279417.75640,0
1760416200000,113434.20,113434.20,113031.00,113129.40,3173.676,1760417099999,359226635.12790,50941,1433.154,162193925.98750,0
1760417100000,113129.40,113149.70,112718.00,113012.90,5808.012,1760417999999,655822628.18280,95213,3114.956,351701507.36820,0
1760418000000,113012.90,113677.90,112950.00,113463.90,6196.225,1760418899999,702400115.98340,100224,3797.299,430511212.91500,0
1760418900000,113464.00,113499.80,112926.40,112975.70,4592.551,1760419799999,519893499.37780,68200,2321.651,262785663.02450,0
1760419800000,112975.70,113061.40,112300.10,112445.40,8280.325,1760420699999,932653262.85920,130631,2964.750,333835451.87810,0
1760420700000,112445.40,112647.50,112325.20,112438.30,3015.461,1760421599999,339197839.50500,59099,1507.059,169528016.24110,0
1760421600000,112438.30,112650.00,112419.00,112505.90,2016.226,1760422499999,226912442.80300,44583,1058.975,119170564.82900,0
1760422500000,112501.70,112501.70,112200.70,112237.30,3042.696,1760423399999,341805983.53240,54679,1287.042,144577358.38710,0
1760423400000,112237.30,112391.10,111750.00,111786.20,5123.530,1760424299999,574109649.24410,87644,2195.615,246040301.26050,0
1760424300000,111786.10,112113.60,111302.00,111933.50,7108.008,1760425199999,794235097.17090,123728,3639.995,406751239.98740,0
1760425200000,111933.40,112111.00,111605.20,111906.40,3303.936,1760426099999,369482850.68840,75606,1685.381,188476393.32290,0
1760426100000,111906.30,112147.30,111750.00,112030.00,2644.156,1760426999999,296070819.42500,54124,1318.120,147582750.30240,0
1760427000000,112030.00,112035.30,111450.60,111611.60,4320.618,1760427899999,482767977.97120,84738,2096.215,234214416.28310,0
1760427900000,111611.50,111720.00,111412.50,111665.20,2856.424,1760428799999,318692754.82290,63072,1432.901,159863728.74500,0
