open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1761264000000,110026.00,110269.20,109927.80,110170.60,1453.549,1761264899999,160010127.10840,42264,770.724,84850218.78540,0
1761264900000,110170.50,110400.00,110082.00,110109.10,1388.601,1761265799999,153075618.87090,47403,671.994,74084677.82320,0
1761265800000,110109.10,110485.00,110068.40,110329.70,1058.649,1761266699999,116772905.09820,39973,642.307,70850386.83220,0
1761266700000,110329.60,110698.40,110329.60,110443.10,1306.556,1761267599999,144414411.92630,45022,743.194,82150847.76090,0
1761267600000,110443.20,110621.80,110426.40,110449.40,567.167,1761268499999,62673565.04570,26980,286.201,31625202.63710,0
1761268500000,110449.40,110452.10,110075.10,110184.90,1326.872,1761269399999,146317874.21900,34984,522.065,57570641.32580,0
1761269400000,110185.00,110359.00,110150.20,110358.90,612.225,1761270299999,67489885.75940,19693,342.995,37809190.53000,0
1761270300000,110359.00,110621.00,110358.90,110534.90,811.591,1761271199999,89694814.00000,24137,395.701,43728277.41200,0
1761271200000,110534.90,110545.00,110342.20,110400.00,447.108,1761272099999,49367902.14450,17581,138.616,15304925.57720,0
1761272100000,110400.00,110514.40,110284.80,110367.50,487.160,1761272999999,53771277.63230,17825,187.203,20663635.91430,0
1761273000000,110367.60,110645.90,110330.00,110641.70,747.048,1761273899999,82526352.31930,23895,444.708,49131498.56170,0
1761273900000,110641.70,110839.90,110507.40,110514.90,936.695,1761274799999,103653250.46520,31501,532.204,58899628.64870,0
1761274800000,110515.00,110587.90,110382.50,110446.30,553.950,1761275699999,61184968.08840,20763,186.527,20601352.22720,0
1761275700000,110446.20,110507.40,110397.30,110409.10,333.202,1761276599999,36804906.85050,13241,118.272,13064507.32540,0
1761276600000,110409.10,110444.50,110220.00,110371.80,729.955,1761277499999,80537377.89710,24883,232.870,25691848.97480,0
1761277500000,110371.70,110413.40,110243.80,110399.90,471.801,1761278399999,52049433.56330,18513,207.129,22851423.32770,0
1761278400000,110399.90,110584.10,110274.40,110570.20,508.894,1761279299999,56194189.48410,19313,314.828,34771182.73450,0
1761279300000,110570.10,110980.00,110483.30,110904.50,1683.482,1761280199999,186464882.66410,46725,1021.205,113120670.92030,0
1761280200000,110904.40,111488.00,110890.50,111075.30,3685.065,1761281099999,409654185.03640,99053,2084.765,231739661.97080,0
1761281100000,111075.30,111272.00,111029.80,111117.70,997.153,1761281999999,110842488.39620,40889,520.247,57831149.87170,0
1761282000000,111117.70,111178.00,110902.10,111087.80,1369.971,1761282899999,152099450.52250,39736,641.489,71222273.40150,0
1761282900000,111087.90,111128.90,110880.50,110946.10,817.269,1761283799999,90718147.95340,25962,365.909,40614712.01440,0
1761283800000,110946.10,111234.60,110916.60,111108.20,1213.304,1761284699999,134806633.62660,30564,752.273,83574253.59210,0
1761284700000,111108.20,111267.60,111090.90,111193.00,966.108,1761285599999,107424855.66470,25439,669.320,74422818.81060,0
1761285600000,111193.10,111200.00,111063.40,111167.30,574.938,1761286499999,63896448.38890,21988,235.141,26133053.85390,0
1761286500000,111167.20,111290.80,111075.00,111274.40,618.822,1761287399999,68808990.79340,23554,343.313,38178176.63390,0
1761287400000,111274.30,111450.00,111248.10,111373.90,908.106,1761288299999,101134714.73480,31094,438.946,48880814.49730,0
1761288300000,111373.90,111450.00,111289.30,111413.20,655.511,1761289199999,73008275.95280,20937,370.487,41266408.59940,0
1761289200000,111413.20,111498.80,111070.10,111088.00,1367.357,1761290099999,152169432.11750,38127,509.146,56666726.06640,0
1761290100000,111087.90,111184.90,111035.80,111173.70,635.911,1761290999999,70658707.24510,19787,294.092,32678811.20800,0
1761291000000,111173.70,111221.70,110843.00,110893.10,1319.745,1761291899999,146534788.68730,32468,397.873,44185015.12320,0
1761291900000,110893.10,111100.10,110723.90,111013.70,2198.055,1761292799999,243749257.07860,49632,1163.894,129080551.45640,0
1761292800000,111013.70,111193.80,110759.00,111052.40,1634.141,1761293699999,181323934.11240,43095,753.801,83650360.31650,0
1761293700000,111052.30,111052.40,110758.90,110771.10,742.734,1761294599999,82371048.40400,26982,271.730,30138325.71600,0
1761294600000,110771.10,111072.90,110648.40,111056.30,1116.075,1761295499999,123690293.45410,36269,516.020,57196784.36550,0
1761295500000,111056.20,111188.50,111004.30,111045.80,1025.631,1761296399999,113956915.38010,31495,552.668,61404358.28590,0
1761296400000,111045.80,111340.90,110946.10,111294.00,1255.049,1761297299999,139521766.80740,38382,756.035,84046664.25950,0
