open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1776729600000,75790.10,75886.10,75650.00,75827.70,1132.203,1776730499999,85790345.11590,37630,534.110,40474456.79110,0
1776730500000,75827.70,75885.20,75760.50,75858.20,512.799,1776731399999,38885877.47860,24092,270.821,20536877.61010,0
1776731400000,75858.30,75948.20,75808.20,75830.80,827.493,1776732299999,62788668.60010,26177,440.794,33444412.34290,0
1776732300000,75830.90,76054.00,75830.80,76050.00,1177.367,1776733199999,89435521.84410,41695,691.764,52549493.66080,0
1776733200000,76049.90,76232.30,75981.50,76081.00,1396.236,1776734099999,106261270.62200,40420,797.041,60662305.42720,0
1776734100000,76081.00,76114.40,75939.20,76082.00,645.962,1776734999999,49094217.73480,27176,319.652,24298538.04690,0
1776735000000,76081.90,76190.40,75943.20,76026.60,519.335,1776735899999,39508913.03530,27070,234.185,17817305.05900,0
1776735900000,76026.70,76026.70,75798.60,75887.00,657.089,1776736799999,49855862.77210,25046,235.750,17887556.99720,0
1776736800000,75887.10,75889.90,75661.20,75682.90,1416.103,1776737699999,107236173.30670,37005,615.171,46575988.11880,0
1776737700000,75682.90,75752.90,75635.00,75677.60,849.831,1776738599999,64327947.70630,25826,386.490,29254557.88530,0
1776738600000,75677.70,75764.40,75558.00,75567.70,904.626,1776739499999,68439703.75400,29346,437.786,33125462.97470,0
1776739500000,75567.70,75632.70,75532.00,75540.00,750.352,1776740399999,56707821.29980,22388,354.998,26830079.24020,0
1776740400000,75540.00,75594.70,75433.10,75520.10,1183.055,1776741299999,89345747.88960,36950,511.933,38666948.19500,0
1776741300000,75520.10,75623.90,75453.80,75589.70,582.289,1776742199999,43982904.28870,21887,308.280,23288245.00180,0
1776742200000,75589.60,75674.90,75447.70,75514.10,717.146,1776743099999,54188800.18440,21641,394.247,29791427.57730,0
1776743100000,75514.20,75680.00,75508.00,75669.10,566.510,1776743999999,42836128.32830,18898,376.377,28459175.72730,0
1776744000000,75669.10,75737.10,75569.00,75569.00,804.816,1776744899999,60894302.94780,23057,412.435,31207380.54630,0
1776744900000,75569.00,75678.90,75558.80,75593.50,662.505,1776745799999,50088523.68360,21845,351.903,26607085.03950,0
1776745800000,75593.50,75696.10,75581.80,75682.50,504.059,1776746699999,38130653.84910,15453,354.257,26799152.69950,0
1776746700000,75682.60,75790.30,75639.60,75768.30,664.674,1776747599999,50327566.63380,18829,376.216,28489593.45810,0
1776747600000,75768.20,75939.90,75758.10,75857.00,889.862,1776748499999,67487451.80150,27774,519.092,39368455.82630,0
1776748500000,75856.90,75947.10,75785.40,75859.60,1324.135,1776749399999,100453285.76660,28696,485.264,36818248.28700,0
1776749400000,75859.60,75859.60,75780.50,75802.60,399.625,1776750299999,30297002.91550,15576,178.880,13561022.54690,0
1776750300000,75802.60,75802.60,75732.30,75760.80,421.288,1776751199999,31918395.54710,15397,176.233,13351922.21870,0
1776751200000,75760.70,75772.90,75680.00,75738.20,546.803,1776752099999,41406353.51050,19802,234.555,17761803.65360,0
1776752100000,75738.20,75760.00,75658.30,75714.80,496.445,1776752999999,37582769.76180,16220,271.865,20582608.22250,0
1776753000000,75714.80,76088.00,75714.80,75955.50,1657.912,1776753899999,125957556.56340,48774,1035.913,78694536.34380,0
1776753900000,75955.50,76000.00,75922.80,75930.50,551.854,1776754799999,41919761.71580,18276,291.146,22116403.54820,0
1776754800000,75930.40,75943.20,75770.00,75911.20,782.595,1776755699999,59371672.00430,30667,378.413,28708183.36000,0
1776755700000,75911.30,76276.40,75887.20,76139.40,1740.761,1776756599999,132495988.97640,49658,1167.491,88862533.76310,0
1776756600000,76139.30,76272.40,75981.00,76154.90,1580.887,1776757499999,120354068.27120,45891,856.268,65196718.07050,0
1776757500000,76155.00,76276.60,76043.90,76050.00,1244.299,1776758399999,94736307.87220,30659,581.662,44294526.65760,0
1776758400000,76050.00,76179.20,76025.00,76091.30,706.037,1776759299999,53727726.00760,31475,379.376,28869401.52960,0
1776759300000,76091.30,76341.00,76074.00,76302.60,1368.828,1776760199999,104397541.59800,39975,855.417,65236034.73180,0
1776760200000,76302.60,76460.00,76203.70,76411.00,1361.465,1776761099999,103946736.06970,37057,825.429,63029721.31180,0
1776761100000,76411.10,76999.00,76376.80,76462.40,6252.343,1776761999999,479421667.47670,107798,3927.410,301214325.24690,0
1776762000000,76462.40,76565.20,76304.70,76433.70,1909.234,1776762899999,145887312.60670,49633,832.759,63643440.19290,0
1776762900000,76433.60,76492.00,76138.90,76204.10,1617.126,1776763799999,123410044.14320,42524,692.364,52853767.41510,0
1776763800000,76204.10,76285.30,76103.30,76266.90,1595.543,1776764699999,121576520.53920,46070,778.603,59330621.90040,0
1776764700000,76267.00,76349.90,76200.00,76324.20,883.373,1776765599999,67388122.36770,30996,513.057,39141614.91790,0
1776765600000,76324.20,76467.60,76306.30,76394.60,898.366,1776766499999,68621488.71140,30721,441.716,33741342.68360,0
1776766500000,76394.50,76533.00,76325.00,76468.90,819.583,1776767399999,62659349.01060,32514,423.644,32390019.88130,0
1776767400000,76468.90,76565.00,76421.40,76521.70,815.842,1776768299999,62396516.53120,24930,426.131,32591844.30820,0
1776768300000,76521.60,76844.50,76503.70,76702.10,3168.961,1776769199999,243083804.32220,80742,1865.238,143067711.40960,0
1776769200000,76702.20,76716.70,76281.10,76357.50,3306.044,1776770099999,252817794.39830,81849,1357.928,103829183.40300,0
1776770100000,76357.50,76689.20,76291.90,76629.00,1369.611,1776770999999,104769006.18780,43305,740.109,56621631.90240,0
1776771000000,76629.00,76650.00,76420.00,76437.80,936.708,1776771899999,71691982.70260,30833,398.051,30465314.09280,0
1776771900000,76437.80,76458.30,76360.20,76408.30,812.047,1776772799999,62055386.69090,22720,421.612,32219396.79040,0
1776772800000,76408.30,76455.40,76207.50,76212.80,1422.682,1776773699999,108611750.50960,43804,640.258,48889707.07960,0
1776773700000,76212.90,76349.20,76200.00,76335.20,1559.602,1776774599999,118952023.10090,35916,869.166,66293486.59960,0
1776774600000,76335.10,76491.10,75631.20,75783.40,7455.567,1776775499999,566485228.53220,132108,2885.850,219291916.31430,0
1776775500000,75783.40,76025.00,75689.50,75972.80,2911.937,1776776399999,220864318.54170,73760,1704.014,129256472.35450,0
1776776400000,75972.90,76043.60,75854.40,75947.60,1370.545,1776777299999,104110602.55340,42484,679.628,51626444.94440,0
1776777300000,75947.70,76095.90,75923.60,75986.90,803.447,1776778199999,61066759.37910,34128,431.305,32782354.79590,0
1776778200000,75986.90,76144.00,75688.00,75961.70,3069.361,1776779099999,232942707.89480,113847,1612.375,122393992.44980,0
1776779100000,75961.70,76014.70,75722.80,75859.90,2149.099,1776779999999,162965696.05980,71802,1084.923,82269052.14170,0
1776780000000,75860.00,75885.00,75650.00,75794.90,1614.077,1776780899999,122297394.04810,63790,797.602,60440091.14290,0
1776780900000,75795.00,76305.90,75795.00,76075.10,5824.107,1776781799999,443375340.57200,100337,2777.586,211453879.66870,0
1776781800000,76075.20,76574.30,76065.60,76425.60,4290.447,1776782699999,327626760.92390,104869,2468.648,188521698.70790,0
1776782700000,76425.70,76439.20,75571.70,75628.90,6055.943,1776783599999,460371347.63680,111752,1804.745,137069691.76650,0
1776783600000,75628.90,75818.10,75355.20,75731.70,4780.323,1776784499999,361478463.01930,124705,2248.510,170075722.74400,0
1776784500000,75731.70,75950.20,75554.50,75653.60,2296.157,1776785399999,174013410.51440,79395,1299.211,98471087.37340,0
1776785400000,75653.70,75785.70,75485.00,75659.10,1708.748,1776786299999,129214280.16910,59422,874.778,66160082.10530,0
1776786300000,75659.10,75800.00,75580.00,75799.90,965.118,1776787199999,73059702.99450,47357,522.027,39517589.64940,0
1776787200000,75800.00,75970.00,75779.80,75924.80,1962.506,1776788099999,148886763.32300,66467,1007.384,76428329.18630,0
1776788100000,75924.80,75950.00,75799.90,75828.80,991.516,1776788999999,75234622.21010,38007,462.489,35089633.32880,0
1776789000000,75828.80,76155.00,75801.30,75853.80,1918.114,1776789899999,145795858.12040,56502,976.617,74239616.21850,0
1776789900000,75853.90,76012.60,75705.40,75739.20,944.253,1776790799999,71639533.80270,39098,400.507,30389487.58770,0
1776790800000,75739.30,75788.20,75400.00,75507.20,2983.026,1776791699999,225431903.27550,83199,1374.189,103840767.82720,0
1776791700000,75507.10,75516.20,75017.80,75291.20,4931.675,1776792599999,370995045.24380,119743,2293.348,172520199.39020,0
1776792600000,75291.30,75875.10,75236.90,75725.30,4293.247,1776793499999,324531684.78100,112357,2569.201,194216875.08840,0
1776793500000,75725.10,75801.10,75463.30,75516.00,2268.465,1776794399999,171554228.53770,61319,918.616,69482049.51340,0
1776794400000,75515.90,75607.70,75452.60,75550.50,1031.996,1776795299999,77957965.96310,38499,550.972,41618085.97150,0
1776795300000,75550.50,75639.60,75330.60,75431.20,1877.072,1776796199999,141628367.85440,60707,955.968,72129243.26040,0
1776796200000,75431.30,75566.50,75427.20,75489.50,570.400,1776797099999,43063935.05710,29777,294.644,22244754.22490,0
1776797100000,75489.50,75609.20,75273.00,75563.10,1441.838,1776797999999,108777516.03660,63681,771.464,58207171.01740,0
1776798000000,75563.10,75760.00,75526.60,75571.00,1486.201,1776798899999,112461634.84720,53827,698.581,52862603.30450,0
1776798900000,75571.00,75900.00,75500.00,75741.00,1986.302,1776799799999,150356685.74990,65111,1180.331,89355385.60540,0
1776799800000,75741.00,75750.00,74777.90,74824.70,6936.082,1776800699999,520896572.48610,125956,2751.390,206559792.69470,0
1776800700000,74824.80,75065.00,74781.00,74988.60,2945.979,1776801599999,220744862.65170,81508,1571.419,117753742.46480,0
1776801600000,74988.70,75600.00,74942.20,75534.40,5931.908,1776802499999,446903182.50610,119993,3485.098,262608862.20710,0
1776802500000,75534.30,75751.30,75400.10,75610.70,2301.804,1776803399999,173947181.34440,62404,1120.300,84679059.43630,0
1776803400000,75610.70,75824.80,75610.70,75629.40,1220.831,1776804299999,92422519.25100,38779,618.115,46792176.58340,0
1776804300000,75629.40,75737.60,75534.60,75649.40,733.359,1776805199999,55472425.72690,25769,291.991,22090568.27570,0
1776805200000,75649.30,75732.50,75496.10,75536.40,660.964,1776806099999,49975431.49520,21923,304.104,22996823.74710,0
1776806100000,75536.40,75658.70,75502.30,75537.50,516.965,1776806999999,39065723.08740,13990,294.895,22286447.27250,0
1776807000000,75537.50,75599.90,75402.90,75404.90,486.851,1776807899999,36766571.85650,15964,226.939,17141595.65240,0
1776807900000,75404.90,75550.00,75404.90,75506.40,280.297,1776808799999,21158375.56690,12272,150.258,11342492.34130,0
1776808800000,75506.40,75558.60,75440.00,75509.90,515.543,1776809699999,38921943.34410,26751,284.657,21490044.20430,0
1776809700000,75509.90,75509.90,75250.00,75329.60,1440.278,1776810599999,108520612.28760,35000,435.449,32807794.24390,0
1776810600000,75329.50,75509.00,75257.80,75484.00,477.064,1776811499999,35957769.97070,22730,259.618,19569883.23450,0
1776811500000,75484.00,75608.60,75445.00,75598.60,423.176,1776812399999,31960675.41000,17364,234.668,17724343.68310,0
1776812400000,75598.60,75816.70,75570.30,75731.30,881.213,1776813299999,66732900.26730,31664,470.854,35658105.92560,0
1776813300000,75731.30,75830.00,75708.60,75741.70,614.561,1776814199999,46563698.66610,21418,300.934,22800202.64880,0
1776814200000,75741.70,76110.40,75735.40,76040.60,2031.780,1776815099999,154313568.95830,41488,1370.606,104103765.37500,0
1776815100000,76040.60,76396.20,76033.90,76288.20,3466.534,1776815999999,264382702.43030,71138,1969.834,150213935.87490,0
