1778976000000000,78148.05000000,78243.19000000,78148.04000000,78195.31000000,42.60431000,1778976899999999,3331822.31687350,10786,21.35015000,1669561.79651450,0
1778976900000000,78195.32000000,78218.51000000,78143.00000000,78195.99000000,40.95812000,1778977799999999,3201990.56288630,10534,17.75944000,1388370.85258180,0
1778977800000000,78196.00000000,78228.39000000,78125.00000000,78140.47000000,27.14492000,1778978699999999,2122287.36522400,10926,9.70021000,758416.93505940,0
1778978700000000,78140.47000000,78154.01000000,77812.00000000,77945.85000000,200.88911000,1778979599999999,15665458.07026170,27982,37.87888000,2952979.20566560,0
1778979600000000,77945.85000000,78114.00000000,77826.90000000,78057.52000000,160.23495000,1778980499999999,12491708.94550870,29740,64.65193000,5040421.24327490,0
1778980500000000,78057.53000000,78090.00000000,77909.07000000,77988.02000000,67.60262000,1778981399999999,5273661.16953690,15974,28.01516000,2185300.81388980,0
1778981400000000,77988.02000000,78000.76000000,77721.19000000,77787.40000000,207.59120000,1778982299999999,16159491.64391180,37525,72.18253000,5619238.24218460,0
1778982300000000,77787.40000000,77873.99000000,77725.71000000,77725.71000000,81.10790000,1778983199999999,6310680.30440680,20819,33.36938000,2596334.97584430,0
1778983200000000,77725.72000000,77929.90000000,77725.71000000,77868.15000000,80.83895000,1778984099999999,6290806.62748830,21422,53.40641000,4155708.11779590,0
1778984100000000,77868.15000000,77929.79000000,77843.02000000,77895.53000000,63.07801000,1778984999999999,4912674.10043340,10929,27.30048000,2126243.75447590,0
1778985000000000,77895.53000000,77938.00000000,77861.24000000,77915.32000000,44.49169000,1778985899999999,3466052.39233660,11337,22.48468000,1751400.68192650,0
1778985900000000,77915.32000000,77931.26000000,77852.73000000,77895.51000000,68.23428000,1778986799999999,5315282.45540540,13097,47.22223000,3678383.92246450,0
1778986800000000,77895.50000000,78013.27000000,77888.00000000,77958.57000000,73.75211000,1778987699999999,5749726.93509550,10206,36.41188000,2838661.74684540,0
1778987700000000,77958.57000000,78010.52000000,77958.56000000,78000.75000000,43.53769000,1778988599999999,3395171.08982130,9338,26.26995000,2048598.43555040,0
1778988600000000,78000.76000000,78066.25000000,77978.99000000,78031.94000000,53.57892000,1778989499999999,4181407.31978080,9943,25.53145000,1992523.87592780,0
1778989500000000,78031.94000000,78079.30000000,78000.59000000,78028.88000000,29.28450000,1778990399999999,2285161.08212390,8929,14.85292000,1159086.74950590,0
1778990400000000,78028.88000000,78080.00000000,78003.35000000,78049.00000000,40.38748000,1778991299999999,3152152.75590380,9511,21.97952000,1715533.70993390,0
1778991300000000,78049.00000000,78145.76000000,78048.99000000,78096.21000000,82.38271000,1778992199999999,6433235.42787160,12180,48.14920000,3759837.90900310,0
1778992200000000,78096.21000000,78198.76000000,78054.46000000,78186.11000000,64.06257000,1778993099999999,5004640.52808940,9928,43.92927000,3431954.62771740,0
1778993100000000,78186.11000000,78203.93000000,78157.76000000,78158.09000000,189.15817000,1778993999999999,14787900.78039550,9305,105.53896000,8250579.98768390,0
1778994000000000,78158.08000000,78323.96000000,78135.34000000,78246.25000000,119.58182000,1778994899999999,9352509.82502890,14908,63.60411000,4975705.19565730,0
1778994900000000,78246.25000000,78246.26000000,78178.00000000,78178.01000000,56.12432000,1778995799999999,4389146.28149030,7989,27.61098000,2159184.75175380,0
1778995800000000,78178.01000000,78204.01000000,78150.00000000,78154.85000000,48.51496000,1778996699999999,3792684.83838760,6451,23.55898000,1841622.62153240,0
1778996700000000,78154.86000000,78175.09000000,78102.42000000,78121.41000000,34.76729000,1778997599999999,2716489.35663560,5947,12.14491000,949150.75416180,0
1778997600000000,78121.41000000,78204.01000000,78121.40000000,78185.13000000,24.79403000,1778998499999999,1938092.03005240,6369,13.78251000,1077287.06434030,0
1778998500000000,78185.14000000,78200.00000000,78017.00000000,78082.53000000,60.67013000,1778999399999999,4738454.90207000,12642,21.30942000,1664688.64021870,0
1778999400000000,78082.52000000,78121.09000000,78040.15000000,78045.34000000,19.69795000,1779000299999999,1538145.95697600,6420,6.69337000,522639.47649710,0
1779000300000000,78045.33000000,78105.39000000,78045.33000000,78104.80000000,31.70743000,1779001199999999,2475627.51562080,4989,20.65372000,1612525.34626760,0
1779001200000000,78104.79000000,78114.43000000,78078.00000000,78097.39000000,34.24089000,1779002099999999,2674038.18024450,6819,16.36522000,1278030.56095180,0
1779002100000000,78097.40000000,78143.96000000,78053.79000000,78121.99000000,37.90106000,1779002999999999,2959481.88651290,8615,21.34003000,1666303.29136460,0
1779003000000000,78121.98000000,78208.69000000,78104.25000000,78151.96000000,61.71709000,1779003899999999,4824031.23006340,11545,27.43212000,2144414.48108830,0
1779003900000000,78151.96000000,78196.67000000,78151.96000000,78180.01000000,46.38755000,1779004799999999,3626251.30922720,6278,30.12427000,2354942.41400730,0
1779004800000000,78180.00000000,78200.91000000,78143.93000000,78148.72000000,29.68120000,1779005699999999,2319986.85628310,6420,10.35728000,809557.20176180,0
1779005700000000,78148.72000000,78149.00000000,78066.24000000,78066.25000000,38.40688000,1779006599999999,2999376.45248520,10715,16.56163000,1293331.24913170,0
1779006600000000,78066.25000000,78107.27000000,78033.01000000,78101.12000000,28.00169000,1779007499999999,2186021.96204000,7982,12.58193000,982309.80743600,0
1779007500000000,78101.12000000,78101.12000000,78077.80000000,78089.80000000,21.28441000,1779008399999999,1662122.04762720,5191,7.41218000,578784.01259440,0
1779008400000000,78089.80000000,78137.68000000,78073.52000000,78128.27000000,46.81272000,1779009299999999,3656428.31868720,8758,12.07843000,943428.72745300,0
1779009300000000,78128.27000000,78154.87000000,78100.67000000,78150.00000000,51.08504000,1779010199999999,3991158.82398290,8824,33.03823000,2581129.26064380,0
1779010200000000,78149.99000000,78149.99000000,78092.43000000,78123.87000000,44.41558000,1779011099999999,3469566.90054010,6375,26.61492000,2079008.16331760,0
1779011100000000,78123.88000000,78293.97000000,78123.87000000,78249.33000000,54.12151000,1779011999999999,4233569.60937950,9384,38.25179000,2991936.75732770,0
1779012000000000,78249.33000000,78525.74000000,78249.03000000,78446.99000000,147.75679000,1779012899999999,11585310.29979250,30443,92.95013000,7286955.14392130,0
1779012900000000,78446.98000000,78599.99000000,78399.26000000,78527.22000000,249.64980000,1779013799999999,19586421.47080710,25401,160.15032000,12564324.01146060,0
1779013800000000,78527.22000000,78535.21000000,78422.09000000,78480.99000000,98.65617000,1779014699999999,7742360.36769880,19276,43.30567000,3398330.08714580,0
1779014700000000,78480.99000000,78483.14000000,78427.22000000,78465.99000000,68.86709000,1779015599999999,5402528.80933010,14044,32.58689000,2556338.84703650,0
1779015600000000,78465.99000000,78473.82000000,78357.57000000,78357.58000000,88.57685000,1779016499999999,6946889.31460370,16340,22.12045000,1734684.94365810,0
1779016500000000,78357.58000000,78380.58000000,78308.61000000,78350.04000000,49.35076000,1779017399999999,3866522.50636510,12695,19.69708000,1543184.13073670,0
1779017400000000,78350.03000000,78435.75000000,78289.00000000,78411.25000000,66.48291000,1779018299999999,5209887.93908800,16315,37.06929000,2904887.36818020,0
1779018300000000,78411.26000000,78469.83000000,78384.42000000,78415.99000000,53.03398000,1779019199999999,4158643.25129700,10776,31.03139000,2433344.01050290,0
1779019200000000,78415.99000000,78457.97000000,78378.95000000,78390.34000000,75.58264000,1779020099999999,5926822.51100790,12477,30.98171000,2429402.47271000,0
1779020100000000,78390.34000000,78438.00000000,78352.00000000,78434.42000000,57.15158000,1779020999999999,4481218.08726240,9620,34.04170000,2669261.11842230,0
1779021000000000,78434.43000000,78550.00000000,78421.33000000,78474.99000000,75.09670000,1779021899999999,5893764.51876630,14291,44.15003000,3464788.77159070,0
1779021900000000,78474.99000000,78500.92000000,78333.80000000,78364.83000000,46.60597000,1779022799999999,3654709.09563440,12463,15.23408000,1194786.65055630,0
