open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1764115200000,87324.10,87581.30,87315.00,87423.90,1014.781,1764116099999,88761052.52320,36510,520.891,45559229.60190,0
1764116100000,87424.00,87734.10,87330.40,87586.30,1512.598,1764116999999,132438320.36680,39278,744.792,65201630.81260,0
1764117000000,87586.40,87723.30,87339.90,87504.20,746.620,1764117899999,65349854.26720,28762,367.212,32142602.26900,0
1764117900000,87504.20,87702.80,87444.00,87536.70,800.702,1764118799999,70123811.34290,29811,452.690,39647678.03990,0
1764118800000,87536.70,87536.70,87291.10,87479.90,754.340,1764119699999,65941473.84940,30034,376.006,32872425.55900,0
1764119700000,87479.90,87626.70,87388.10,87543.70,413.480,1764120599999,36178190.82480,22012,200.993,17586836.24110,0
1764120600000,87544.00,88200.00,87506.00,88041.70,2709.936,1764121499999,238294254.85680,68862,1680.501,147754124.01380,0
1764121500000,88041.70,88061.80,87811.00,87878.70,1087.535,1764122399999,95620066.95880,36662,461.281,40559073.75000,0
1764122400000,87878.60,87992.20,87785.60,87952.80,633.041,1764123299999,55634492.18360,25568,296.539,26060775.30530,0
1764123300000,87952.70,88046.60,87711.00,87763.20,1134.273,1764124199999,99618163.49160,28847,590.677,51877831.44290,0
1764124200000,87763.20,87929.10,87610.00,87840.00,926.458,1764125099999,81303582.74010,28847,398.210,34951087.97170,0
1764125100000,87840.00,87840.10,87624.80,87672.50,722.945,1764125999999,63419396.69780,20331,303.084,26585547.78360,0
1764126000000,87672.60,87741.10,87623.30,87657.50,598.919,1764126899999,52511243.73440,20807,277.500,24331001.88900,0
1764126900000,87657.60,87852.00,87616.90,87780.10,478.199,1764127799999,41966336.45210,15716,239.949,21056524.81530,0
1764127800000,87780.10,87780.10,87216.80,87328.90,1941.247,1764128699999,169660256.59100,50228,740.348,64698079.11690,0
1764128700000,87328.90,87336.00,87022.20,87088.50,1665.901,1764129599999,145193446.27760,44491,624.953,54460114.91210,0
1764129600000,87088.40,87250.70,86851.10,86872.60,2211.539,1764130499999,192404589.99270,45633,1034.647,90016364.25590,0
1764130500000,86872.60,87208.90,86872.50,87198.90,1203.987,1764131399999,104796797.61670,27947,765.721,66651751.35670,0
1764131400000,87198.90,87323.30,87160.20,87234.20,717.649,1764132299999,62611924.92410,18873,411.105,35867912.64010,0
1764132300000,87234.30,87293.60,87138.00,87190.00,811.451,1764133199999,70766400.67570,14127,212.494,18531951.77740,0
1764133200000,87190.00,87432.10,87175.00,87380.20,655.092,1764134099999,57221154.82400,20224,402.232,35135570.89580,0
1764134100000,87380.20,87664.50,87380.10,87507.50,1427.918,1764134999999,124950922.30590,27844,981.470,85883307.76970,0
1764135000000,87507.50,87711.10,87507.50,87594.00,696.929,1764135899999,61059955.73390,21350,347.236,30422402.33010,0
1764135900000,87594.00,87605.00,87426.00,87479.90,743.528,1764136799999,65075926.08140,22096,319.056,27925010.54130,0
1764136800000,87479.90,87672.00,87410.10,87613.00,804.474,1764137699999,70435933.21910,27440,407.978,35719574.24030,0
1764137700000,87613.00,87634.50,87450.00,87581.10,417.169,1764138599999,36513885.52400,18915,175.058,15321560.37440,0
1764138600000,87581.00,87658.30,87422.40,87636.80,477.283,1764139499999,41784040.25600,19653,254.561,22288192.30670,0
1764139500000,87636.70,87857.30,87562.30,87762.40,1110.840,1764140399999,97478329.87470,27702,554.179,48634401.28340,0
1764140400000,87762.40,87832.80,87661.00,87789.30,713.902,1764141299999,62640176.79630,25655,356.125,31247969.11630,0
1764141300000,87789.40,87855.00,87687.90,87770.00,668.542,1764142199999,58682606.57570,21569,351.469,30851353.92110,0
1764142200000,87770.00,87770.00,87670.50,87750.20,642.240,1764143099999,56334982.39590,19095,267.106,23429371.82490,0
1764143100000,87750.20,87947.00,87701.70,87896.20,803.050,1764143999999,70531048.56650,18854,480.086,42170332.50530,0
1764144000000,87896.20,87909.20,87551.00,87584.40,1065.425,1764144899999,93473291.04210,27523,399.059,35015320.53960,0
1764144900000,87584.30,87649.60,87500.00,87522.10,915.172,1764145799999,80128402.98900,22100,412.686,36132123.74230,0
1764145800000,87522.00,87592.50,87420.00,87500.00,554.166,1764146699999,48488764.03290,17765,290.534,25422927.29100,0
1764146700000,87500.00,87538.40,87368.00,87380.60,697.250,1764147599999,60959840.13430,18449,338.611,29606187.26420,0
1764147600000,87380.50,87413.90,87265.00,87325.10,847.533,1764148499999,74022282.01420,22605,383.101,33460395.47430,0
1764148500000,87325.10,87330.80,87063.00,87075.60,1284.845,1764149399999,111996645.15110,28928,567.971,49507614.64000,0
1764149400000,87075.70,87098.90,86900.90,86925.30,1999.556,1764150299999,173917734.29620,37517,899.409,78224697.25460,0
1764150300000,86925.30,86941.50,86700.90,86799.90,1705.892,1764151199999,148089099.47320,34736,698.456,60627300.29100,0
1764151200000,86799.90,87023.20,86799.80,86885.80,1834.061,1764152099999,159418602.24560,34105,916.337,79647827.57430,0
1764152100000,86885.80,86886.90,86743.10,86830.00,981.380,1764152999999,85196289.31920,21197,403.848,35059353.84200,0
1764153000000,86830.10,86900.00,86630.00,86850.10,1405.087,1764153899999,121880658.42840,29962,607.137,52677654.29060,0
1764153900000,86850.10,86957.00,86754.10,86916.10,826.127,1764154799999,71769111.09490,19314,519.228,45108097.97480,0
1764154800000,86916.10,86958.80,86804.00,86943.10,708.643,1764155699999,61579309.30610,18911,406.161,35298869.42040,0
1764155700000,86943.10,86971.10,86825.00,86851.90,1168.005,1764156599999,101466071.95930,17774,836.838,72695204.68590,0
1764156600000,86851.90,87019.30,86823.90,87010.00,673.105,1764157499999,58511567.65450,18788,382.403,33244851.43370,0
1764157500000,87009.90,87062.40,86905.00,87049.20,788.705,1764158399999,68614610.84740,19188,480.178,41774556.73210,0
1764158400000,87049.10,87134.50,86508.40,86530.60,3173.115,1764159299999,275271085.61530,66721,1148.623,99665435.97240,0
1764159300000,86530.50,86570.00,86260.90,86470.30,3372.881,1764160199999,291472425.74520,68477,1371.974,118566217.87440,0
1764160200000,86470.30,86637.30,86380.40,86573.70,1328.773,1764161099999,114967581.59850,31781,640.149,55396811.48380,0
1764161100000,86573.70,86679.00,86557.50,86601.10,825.109,1764161999999,71462400.39070,20707,349.953,30311385.61950,0
1764162000000,86601.00,86650.00,86517.90,86545.10,740.789,1764162899999,64141815.31080,23124,333.948,28917331.62060,0
1764162900000,86545.00,86785.90,86536.10,86669.30,1322.916,1764163799999,114681819.87740,30245,769.123,66672665.48610,0
1764163800000,86669.20,87078.30,86537.80,86959.80,2777.490,1764164699999,241210515.19400,55270,1670.012,145062231.23030,0
1764164700000,86959.70,87087.30,86881.30,87082.00,1373.631,1764165599999,119465849.21290,36511,728.992,63401822.33490,0
1764165600000,87082.10,87299.70,86896.70,87264.10,2015.811,1764166499999,175597209.48630,40143,1178.495,102671194.51690,0
1764166500000,87264.20,87300.00,87157.60,87261.10,1293.141,1764167399999,112803885.30470,32439,560.021,48853586.53710,0
1764167400000,87261.00,87539.00,87028.90,87248.40,3472.029,1764168299999,303080702.76940,97131,1498.312,130821379.15770,0
1764168300000,87248.40,87646.80,86716.00,86858.10,4126.592,1764169199999,359814449.77160,101627,1789.983,156115912.24360,0
1764169200000,86858.00,87177.00,86810.10,86977.20,2020.694,1764170099999,175779534.90900,72941,949.532,82605450.48310,0
1764170100000,86977.20,87287.50,86813.50,87218.70,1922.601,1764170999999,167343266.33090,66544,1038.695,90427269.68460,0
1764171000000,87218.70,87318.00,86816.20,86835.60,2658.115,1764171899999,231330438.94130,59774,874.846,76161257.64920,0
1764171900000,86835.50,86963.30,86596.60,86926.20,3863.445,1764172799999,335419777.97750,73290,1227.873,106600055.73480,0
1764172800000,86926.30,87522.00,86914.30,87514.00,2599.108,1764173699999,226817303.48250,62109,1373.025,119818698.73270,0
1764173700000,87514.10,87811.20,87514.00,87538.10,2693.081,1764174599999,236057140.54050,66846,1301.091,114050764.89120,0
1764174600000,87538.10,87939.30,87454.10,87579.10,2843.678,1764175499999,249428473.22260,56516,1293.524,113549549.79600,0
1764175500000,87579.20,87816.00,87455.00,87778.90,1857.745,1764176399999,162766826.05310,44444,901.799,79014781.02080,0
1764176400000,87778.90,87948.00,87703.30,87813.00,1323.030,1764177299999,116210448.59810,38193,605.710,53207021.63630,0
1764177300000,87813.00,88784.70,87663.40,88621.00,6817.494,1764178199999,602284628.06960,103165,4248.309,375451881.45530,0
1764178200000,88620.90,89479.30,88520.00,89473.20,7709.200,1764179099999,686221142.12980,147146,4456.955,396779517.97940,0
1764179100000,89473.20,89927.60,89452.70,89792.50,6731.579,1764179999999,603733909.14010,131827,3279.442,294129235.90670,0
1764180000000,89792.40,90090.20,89630.30,90001.00,6260.602,1764180899999,562769493.95570,126229,3282.015,295086815.43220,0
1764180900000,90001.10,90362.70,90001.00,90297.00,4112.718,1764181799999,370980774.34230,79946,2104.871,189865824.91960,0
1764181800000,90297.00,90320.80,89665.50,89680.00,3933.722,1764182699999,353757305.36340,71255,1574.139,141527305.50790,0
1764182700000,89679.90,90120.00,89676.30,90103.40,1391.169,1764183599999,125139264.51580,39032,744.487,66962760.01220,0
1764183600000,90103.50,90150.10,89714.20,89789.90,2192.848,1764184499999,197188851.79350,50942,822.119,73917279.55260,0
1764184500000,89789.80,89977.80,89692.30,89749.90,1550.142,1764185399999,139215111.51780,40146,579.845,52080075.30590,0
1764185400000,89750.00,89995.60,89700.70,89824.70,1321.975,1764186299999,118748573.20570,37814,564.190,50680012.65760,0
1764186300000,89824.70,90011.00,89750.00,89923.30,973.975,1764187199999,87576029.75070,27019,541.369,48680714.97680,0
1764187200000,89923.30,89959.40,89458.70,89933.30,2272.182,1764188099999,203831050.45840,53275,1109.874,99575801.24940,0
1764188100000,89933.30,90069.20,89777.00,89955.50,1641.629,1764188999999,147610675.65060,35154,744.973,66999755.82870,0
1764189000000,89955.50,90019.00,89624.30,89626.00,1262.937,1764189899999,113473832.16100,36199,540.000,48524171.92590,0
1764189900000,89626.00,89890.00,89600.40,89811.00,1012.793,1764190799999,90910464.35070,33101,506.918,45494826.30450,0
1764190800000,89811.00,89975.70,89777.20,89777.30,833.164,1764191699999,74877411.21250,28680,430.094,38653828.36380,0
1764191700000,89777.20,90250.00,89759.00,90213.90,2367.075,1764192599999,213218092.13340,38572,1637.555,147512715.84370,0
1764192600000,90213.80,90468.40,90091.90,90186.50,1864.621,1764193499999,168305269.87720,43660,1017.126,91820808.94680,0
