open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1760832000000,107117.50,107217.00,106936.60,107016.90,941.254,1760832899999,100769014.46940,30926,469.035,50209289.07400,0
1760832900000,107016.90,107113.50,106988.20,107024.80,606.569,1760833799999,64928089.10390,21628,301.649,32286250.16950,0
1760833800000,107024.80,107034.00,106697.80,106772.00,1512.028,1760834699999,161540170.74690,34281,541.791,57878257.52370,0
1760834700000,106772.00,106852.20,106692.20,106833.40,626.743,1760835599999,66916341.23010,17354,263.510,28133855.52690,0
1760835600000,106833.40,106841.80,106666.90,106756.80,366.228,1760836499999,39097108.17500,14301,160.141,17095264.18450,0
1760836500000,106756.70,106924.80,106756.70,106894.10,524.724,1760837399999,56073393.24160,14340,263.588,28163735.09750,0
1760837400000,106894.10,106906.80,106818.00,106849.30,129.276,1760838299999,13814205.32310,7324,48.717,5205559.22940,0
1760838300000,106849.40,106933.00,106849.40,106910.70,216.199,1760839199999,23111304.31020,10482,103.772,11093019.63400,0
1760839200000,106910.80,106944.00,106833.20,106878.50,427.121,1760840099999,45655219.26290,16025,213.240,22793253.95800,0
1760840100000,106878.50,106947.00,106827.90,106832.30,223.388,1760840999999,23876907.61340,11341,84.705,9053902.27060,0
1760841000000,106832.40,106877.10,106783.80,106800.00,244.609,1760841899999,26127553.47060,10551,94.273,10070174.41420,0
1760841900000,106800.10,106825.40,106750.00,106796.70,247.956,1760842799999,26479828.44860,10235,83.187,8883476.56050,0
1760842800000,106796.70,106796.80,106750.00,106791.80,295.579,1760843699999,31558934.21810,9326,155.355,16587330.51720,0
1760843700000,106791.80,107119.70,106791.70,107084.20,1138.068,1760844599999,121799327.76970,26719,769.149,82311051.35840,0
1760844600000,107084.20,107236.00,107079.10,107195.40,1407.848,1760845499999,150874034.02710,29045,684.481,73351257.80870,0
1760845500000,107195.40,107333.00,107167.40,107221.90,754.405,1760846399999,80902716.73760,21644,375.412,40260679.99940,0
1760846400000,107221.90,107241.50,106911.40,106994.70,840.262,1760847299999,89963227.93170,27876,326.147,34919016.03170,0
1760847300000,106994.70,107019.00,106947.40,107015.50,300.066,1760848199999,32101015.62040,12281,196.368,21007381.56070,0
1760848200000,107015.50,107129.30,107015.40,107062.60,365.614,1760849099999,39149727.64000,11037,259.173,27751808.54440,0
1760849100000,107062.60,107108.90,106966.70,106989.60,194.343,1760849999999,20799450.61300,9654,74.363,7958565.48070,0
