1777334400000000,77371.32000000,77437.82000000,77256.38000000,77326.88000000,129.45533000,1777335299999999,10010822.21930890,24326,52.16266000,4033490.03230580,0
1777335300000000,77326.87000000,77446.50000000,77229.89000000,77233.50000000,64.10712000,1777336199999999,4957103.86046620,19097,25.08318000,1940324.65198620,0
1777336200000000,77233.49000000,77478.00000000,77210.92000000,77400.92000000,73.36380000,1777337099999999,5672904.24349590,24388,45.21972000,3496471.52956410,0
1777337100000000,77400.92000000,77473.42000000,77294.11000000,77379.62000000,60.33619000,1777337999999999,4669420.20555780,20244,29.07488000,2250170.68437500,0
1777338000000000,77379.62000000,77394.10000000,77323.15000000,77344.75000000,47.58279000,1777338899999999,3680857.39548990,16186,17.90062000,1384771.11518020,0
1777338900000000,77344.75000000,77344.75000000,77194.49000000,77235.84000000,169.85803000,1777339799999999,13118665.32012790,18456,31.74706000,2452077.94832270,0
1777339800000000,77235.83000000,77235.83000000,77088.88000000,77105.00000000,126.91561000,1777340699999999,9794211.58021830,18515,54.49638000,4206330.57558680,0
1777340700000000,77105.00000000,77134.80000000,77038.10000000,77084.68000000,60.41959000,1777341599999999,4658028.46787820,19114,29.69097000,2289056.26901660,0
1777341600000000,77084.69000000,77215.49000000,77045.03000000,77159.77000000,116.26763000,1777342499999999,8968663.01082770,23483,78.50191000,6055786.25314100,0
1777342500000000,77159.76000000,77227.03000000,77005.07000000,77005.07000000,78.35901000,1777343399999999,6043102.99872320,18721,27.79035000,2143489.36505440,0
1777343400000000,77005.07000000,77032.00000000,76672.56000000,76707.60000000,164.34134000,1777344299999999,12626034.92750760,36430,45.75484000,3514436.53766930,0
1777344300000000,76707.60000000,76901.96000000,76681.58000000,76890.93000000,78.78682000,1777345199999999,6049680.41174540,26852,42.96675000,3300017.41107900,0
1777345200000000,76890.92000000,76890.92000000,76672.00000000,76765.49000000,95.46433000,1777346099999999,7328924.21350540,23523,29.42267000,2258887.51166890,0
1777346100000000,76765.48000000,76790.16000000,76699.99000000,76763.72000000,66.64676000,1777346999999999,5114508.67594590,17010,20.58303000,1579664.34647060,0
1777347000000000,76763.72000000,76842.44000000,76753.60000000,76800.43000000,69.25675000,1777347899999999,5318852.13809320,14438,48.65604000,3736703.43670480,0
1777347900000000,76800.42000000,76842.84000000,76786.81000000,76815.18000000,47.10297000,1777348799999999,3618131.92794040,11414,27.68436000,2126496.68016250,0
1777348800000000,76815.18000000,76877.10000000,76777.73000000,76877.10000000,47.29021000,1777349699999999,3633033.62885210,13087,27.45238000,2109107.98065720,0
1777349700000000,76877.09000000,76930.33000000,76701.35000000,76797.41000000,101.98591000,1777350599999999,7831107.12710580,20987,29.79136000,2288278.38858590,0
