1778025600000000,80905.53000000,81251.84000000,80880.00000000,81156.91000000,325.69213000,1778026499999999,26393702.83075620,33833,261.63232000,21199823.96019850,0
1778026500000000,81156.91000000,81262.28000000,80922.15000000,80922.16000000,201.79653000,1778027399999999,16370707.91660770,23253,127.32363000,10331622.88123490,0
1778027400000000,80922.16000000,81045.99000000,80906.30000000,80906.31000000,75.33949000,1778028299999999,6100700.66096320,22299,45.55106000,3688875.47675500,0
1778028300000000,80906.31000000,81070.00000000,80731.14000000,81030.01000000,273.37100000,1778029199999999,22103568.03028800,31574,202.17278000,16346786.90897060,0
1778029200000000,81030.00000000,81169.21000000,80996.00000000,81161.58000000,94.42236000,1778030099999999,7658972.24379090,20546,59.75365000,4846336.28495060,0
1778030100000000,81161.58000000,81346.78000000,81161.57000000,81250.00000000,230.55407000,1778030999999999,18737404.42190630,28985,176.18478000,14319042.33394490,0
1778031000000000,81250.01000000,81360.15000000,81240.00000000,81318.30000000,235.54564000,1778031899999999,19153892.45097480,21901,167.97884000,13659569.37958780,0
1778031900000000,81318.29000000,81534.23000000,81316.66000000,81439.34000000,243.30367000,1778032799999999,19816179.71669920,32137,176.65775000,14388657.07469830,0
1778032800000000,81439.34000000,81449.04000000,81252.71000000,81330.00000000,205.10297000,1778033699999999,16678252.95166450,24562,122.12042000,9929584.10590120,0
1778033700000000,81330.00000000,81330.00000000,81138.00000000,81144.57000000,102.03380000,1778034599999999,8288367.02487240,16313,40.89364000,3322416.65525710,0
1778034600000000,81144.58000000,81262.99000000,81047.01000000,81213.06000000,225.67170000,1778035499999999,18313707.10463620,22972,135.54473000,11000150.80779060,0
1778035500000000,81213.06000000,81395.87000000,81205.61000000,81363.54000000,88.38644000,1778036399999999,7185849.05989750,14538,50.87364000,4135813.69047090,0
1778036400000000,81363.54000000,81466.64000000,81358.17000000,81410.01000000,126.58978000,1778037299999999,10305617.36975200,21477,53.53407000,4358021.84761360,0
1778037300000000,81410.00000000,81760.84000000,81367.71000000,81616.29000000,400.27786000,1778038199999999,32648482.77765530,39495,272.35863000,22211499.61995280,0
1778038200000000,81616.28000000,81699.99000000,81526.67000000,81543.58000000,105.00579000,1778039099999999,8570538.73981400,27133,49.02084000,4001585.68871710,0
1778039100000000,81543.58000000,81641.71000000,81494.63000000,81581.69000000,78.65021000,1778039999999999,6415127.53671470,21216,40.94278000,3339936.06751000,0
1778040000000000,81581.70000000,81649.99000000,81530.98000000,81602.25000000,190.04643000,1778040899999999,15502818.11956060,18020,105.17016000,8579270.46409120,0
1778040900000000,81602.25000000,81606.45000000,81428.57000000,81431.84000000,102.16698000,1778041799999999,8330363.18765370,22457,40.92656000,3337209.47550460,0
1778041800000000,81431.84000000,81440.00000000,81343.45000000,81398.28000000,138.58446000,1778042699999999,11279784.22052590,25696,53.30946000,4338856.66662910,0
