open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1777939200000,79826.10,79987.40,79761.20,79917.90,1299.266,1777940099999,103815588.84320,29009,778.414,62198432.92590,0
1777940100000,79917.90,79930.00,79811.70,79812.90,340.561,1777940999999,27200342.45340,14194,133.311,10647121.71960,0
1777941000000,79812.90,80099.00,79812.80,80042.80,833.177,1777941899999,66648654.58630,25498,466.741,37333420.91310,0
1777941900000,80042.80,80150.00,79993.60,80130.90,722.749,1777942799999,57882749.24330,20635,410.207,32854153.61060,0
1777942800000,80130.90,80223.30,80031.50,80152.40,889.947,1777943699999,71331921.32240,25967,483.113,38726193.66790,0
1777943700000,80152.50,80249.30,80142.00,80219.00,851.649,1777944599999,68301477.35960,18846,472.205,37871793.83730,0
1777944600000,80219.00,80288.00,80127.20,80199.90,933.914,1777945499999,74912455.74040,23326,481.853,38650290.89540,0
1777945500000,80200.00,80343.00,80200.00,80310.90,672.580,1777946399999,54005784.64880,18488,376.498,30229687.13670,0
1777946400000,80310.90,80479.30,80255.50,80409.90,1622.474,1777947299999,130435087.19900,37527,963.656,77476429.55350,0
1777947300000,80409.90,80495.00,80334.20,80422.50,778.704,1777948199999,62617894.27270,18796,365.902,29425650.11010,0
1777948200000,80422.60,80786.50,80405.30,80770.40,3498.225,1777949099999,282087941.03020,52112,2278.100,183704289.56880,0
1777949100000,80770.40,80871.40,80459.80,80514.40,2724.323,1777949999999,219826741.37430,54893,1330.360,107380117.79440,0
1777950000000,80514.40,80689.70,80411.10,80633.50,1090.743,1777950899999,87820911.95990,30077,653.809,52642449.51520,0
1777950900000,80633.50,80820.30,80585.60,80745.30,1964.467,1777951799999,158599703.09060,39352,1065.174,85994248.60120,0
1777951800000,80745.40,81050.00,80695.80,80878.80,4688.646,1777952699999,379340660.27710,81972,3042.234,246174863.16270,0
1777952700000,80878.70,80908.00,80766.20,80836.90,1115.620,1777953599999,90180318.64600,31467,581.728,47023919.50450,0
