open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1763078400000,99654.30,99697.40,99054.60,99302.20,4412.568,1763079299999,438392496.16380,124821,1896.576,188426013.90730,0
1763079300000,99302.20,99529.70,98767.00,99422.50,3610.404,1763080199999,357851643.03250,114739,1571.920,155816888.29710,0
1763080200000,99422.50,99752.70,98990.60,99324.30,2622.767,1763081099999,260666760.07260,92859,1160.152,115366957.23220,0
1763081100000,99324.20,99325.50,98684.70,98941.00,2430.403,1763081999999,240372240.59110,88815,969.641,95894092.57660,0
1763082000000,98941.00,99115.20,98657.00,98911.30,2344.960,1763082899999,231806186.13100,103102,830.440,82097271.17780,0
1763082900000,98911.40,99382.10,98754.00,99072.00,1621.448,1763083799999,160645209.66140,76319,749.788,74292839.14400,0
1763083800000,99072.00,99528.60,98959.00,99184.00,1606.480,1763084699999,159472363.38350,73347,881.188,87500313.41530,0
1763084700000,99184.30,99424.00,99132.40,99208.80,1335.183,1763085599999,132527855.24220,60194,557.764,55373605.10550,0
1763085600000,99208.90,99550.00,99201.40,99444.60,929.355,1763086499999,92394590.29990,55377,514.240,51124187.29680,0
1763086500000,99444.70,99862.80,99444.70,99641.10,1386.800,1763087399999,138216474.76230,53213,833.784,83107433.09360,0
1763087400000,99641.20,99826.10,99556.00,99788.10,758.840,1763088299999,75674759.58710,38122,415.543,41442970.07470,0
1763088300000,99788.00,99788.10,99412.90,99573.40,880.019,1763089199999,87653025.58360,37818,347.578,34616770.55730,0
1763089200000,99573.30,99605.50,99251.50,99305.50,835.181,1763090099999,83000215.11710,40568,309.455,30755617.35150,0
1763090100000,99305.50,99337.70,99012.30,99262.60,1195.300,1763090999999,118536618.62580,50941,500.094,49596855.13200,0
1763091000000,99262.50,99285.50,98810.70,98872.10,1541.563,1763091899999,152636711.06850,52315,505.722,50080518.46290,0
1763091900000,98872.10,99103.30,98730.00,99103.30,1204.509,1763092799999,119187624.26470,45706,609.246,60298026.69780,0
1763092800000,99103.30,99152.00,98743.00,98867.90,1157.132,1763093699999,114429025.70720,44254,487.276,48186283.71650,0
1763093700000,98867.90,98983.20,98758.30,98927.70,880.627,1763094599999,87063599.25690,40462,406.381,40175981.83010,0
1763094600000,98927.80,98927.80,96600.00,97540.10,18380.223,1763095499999,1793614523.95720,363847,6537.904,637854092.50890,0
1763095500000,97540.10,97946.30,97168.60,97789.70,6072.348,1763096399999,592845458.80850,193772,3422.234,334210411.74610,0
1763096400000,97789.70,97997.30,97359.10,97436.90,2912.969,1763097299999,284647633.89260,117803,1343.984,131355479.12930,0
1763097300000,97436.90,97825.20,97224.30,97224.30,2200.487,1763098199999,214604046.78080,107598,1175.722,114668296.90310,0
1763098200000,97229.90,97583.00,97000.00,97253.20,3767.310,1763099099999,366570729.25890,129365,2035.793,198119932.28180,0
1763099100000,97253.20,97638.40,97152.20,97491.90,2109.565,1763099999999,205490424.89180,80494,1261.655,122910240.48470,0
1763100000000,97491.80,97491.90,96928.70,97100.90,2196.395,1763100899999,213412387.43640,86737,929.711,90345784.82160,0
1763100900000,97100.50,97121.30,96800.00,96960.40,2292.711,1763101799999,222209586.13140,90552,1184.634,114819331.71700,0
1763101800000,96960.50,97060.00,96680.10,96750.70,2781.847,1763102699999,269391226.88370,111467,1344.113,130183780.52480,0
1763102700000,96750.80,97585.90,95840.90,97530.90,11864.167,1763103599999,1145615056.00300,274142,5602.888,541500708.91740,0
1763103600000,97531.00,97714.20,96861.00,97341.90,4554.232,1763104499999,443045994.78620,155966,2393.165,232841002.42080,0
1763104500000,97341.80,97680.00,97246.30,97664.50,2329.283,1763105399999,226964558.66500,95540,1241.743,120997492.16660,0
1763105400000,97664.50,97674.90,96704.30,97119.80,5083.575,1763106299999,493452140.69710,129352,1775.963,172393448.48910,0
1763106300000,97120.00,97643.10,97058.30,97099.90,2730.937,1763107199999,265821983.12290,87807,1343.603,130790698.98870,0
1763107200000,97099.90,97168.30,96775.00,96864.50,1782.030,1763108099999,172849073.18100,57506,869.297,84324662.18310,0
1763108100000,96864.60,97442.30,96802.70,96881.80,2268.529,1763108999999,220295509.81570,74105,1120.621,108835364.52840,0
1763109000000,96881.70,97229.40,96714.40,97170.00,1682.968,1763109899999,163248909.70860,61112,783.691,76029436.97910,0
1763109900000,97170.00,97401.00,96932.30,97333.20,1490.431,1763110799999,144888229.38360,49778,818.963,79626889.85470,0
1763110800000,97333.20,97520.00,97170.00,97296.70,1187.822,1763111699999,115661012.61850,52351,582.745,56745957.27500,0
1763111700000,97296.60,97369.90,96942.40,97031.00,1505.618,1763112599999,146254527.83200,55287,745.128,72380498.02710,0
1763112600000,97030.00,97121.00,96622.80,97112.20,2266.047,1763113499999,219506107.41020,73775,1109.476,107498841.99800,0
1763113500000,97112.20,97118.10,96716.10,96808.20,1190.752,1763114399999,115328507.78140,46638,462.959,44834245.26690,0
1763114400000,96808.20,97006.80,96688.80,96923.20,943.771,1763115299999,91410044.24660,38506,442.978,42913095.73920,0
1763115300000,96923.20,97071.90,96862.20,96961.00,634.185,1763116199999,61499623.96080,33378,363.538,35255671.26690,0
1763116200000,96961.00,97255.20,96871.40,97170.40,1355.192,1763117099999,131582533.21420,44317,740.221,71879901.34340,0
1763117100000,97170.50,97170.50,96624.00,96703.80,1506.015,1763117999999,145835352.94870,41954,641.650,62132344.37250,0
1763118000000,96703.80,96909.30,96628.00,96728.10,1303.106,1763118899999,126047961.55080,44479,740.302,71613482.34500,0
1763118900000,96728.10,96779.30,96342.20,96502.30,2874.158,1763119799999,277366990.38840,80122,1159.857,111942301.10950,0
1763119800000,96502.40,96529.80,95597.90,96162.60,5800.746,1763120699999,556938475.94200,144289,2387.713,229324244.80530,0
1763120700000,96162.60,96231.40,95721.00,96134.60,3319.464,1763121599999,318644740.99850,111133,1772.214,170151233.93260,0
1763121600000,96134.50,96134.60,95500.00,95581.60,3655.902,1763122499999,350165115.06150,98606,1705.834,163413106.04750,0
1763122500000,95581.60,95907.10,95500.00,95725.40,3271.136,1763123399999,312888347.69600,100987,1728.877,165381439.11370,0
1763123400000,95725.40,95890.00,94500.00,94844.00,13382.886,1763124299999,1271747536.72330,273323,5035.749,478672232.88290,0
1763124300000,94843.90,95528.80,94707.30,95327.00,6095.340,1763125199999,580209527.52450,179332,3432.641,326744448.78170,0
1763125200000,95327.00,95680.00,94973.40,95024.70,3501.561,1763126099999,333704366.18360,120355,1769.569,168688094.13590,0
1763126100000,95024.70,95171.00,94650.00,95059.80,3282.306,1763126999999,311596135.71600,115179,1586.059,150585558.22510,0
1763127000000,95059.90,95143.50,94526.40,94699.50,3245.191,1763127899999,307600195.38940,119653,1485.643,140845320.23520,0
1763127900000,94699.40,95600.00,94529.40,95209.00,4494.248,1763128799999,427510773.91760,145792,2575.766,245030228.72160,0
1763128800000,95209.00,95800.00,95006.90,95308.20,4249.944,1763129699999,405801042.61080,131670,2332.668,222755469.08740,0
1763129700000,95308.20,95750.00,95263.00,95363.70,3200.842,1763130599999,305810929.22800,98410,1591.310,152035737.86040,0
1763130600000,95363.80,96496.70,94905.20,96367.40,9728.796,1763131499999,932939396.98210,290342,5418.688,519838590.40800,0
1763131500000,96367.30,96765.00,96152.00,96497.70,7856.989,1763132399999,757850694.35770,192299,3744.242,361226231.96870,0
1763132400000,96497.70,96551.10,95806.90,96063.30,5408.469,1763133299999,520266062.96420,161996,2177.396,209482074.29250,0
1763133300000,96063.30,96821.80,95900.00,96499.90,3313.003,1763134199999,319056020.53830,131138,1696.619,163448870.63860,0
1763134200000,96500.00,96887.80,96423.30,96732.40,3276.469,1763135099999,316639160.39730,133509,1702.091,164508682.96410,0
1763135100000,96732.30,97280.00,96643.20,96752.60,4637.459,1763135999999,449727448.85010,136259,2455.336,238157406.30730,0
1763136000000,96752.70,96777.80,96220.60,96464.90,3238.234,1763136899999,312484969.80890,104419,1322.510,127614987.80210,0
1763136900000,96464.80,97182.60,96211.10,96922.10,3058.681,1763137799999,295648417.61860,93262,1400.351,135407222.71940,0
1763137800000,96922.10,97377.60,96866.10,97074.00,3190.412,1763138699999,309855780.96580,100753,1783.932,173290369.19710,0
1763138700000,97073.90,97248.70,96882.30,96972.50,2619.183,1763139599999,254342353.53020,81839,1480.609,143796075.44820,0
1763139600000,96972.60,97078.00,96900.10,96968.90,1335.935,1763140499999,129557564.27770,65212,630.542,61149451.42330,0
1763140500000,96968.90,97094.40,96453.50,96689.50,2000.783,1763141399999,193625634.53960,69544,673.548,65185352.83510,0
1763141400000,96689.60,96694.80,96267.00,96312.90,1945.135,1763142299999,187635116.21660,66322,778.213,75065243.46620,0
1763142300000,96313.00,96364.50,95551.00,95813.80,4828.836,1763143199999,463061099.93560,128801,2003.162,192112170.09910,0
1763143200000,95813.70,96282.80,95561.00,96282.80,2261.990,1763144099999,216874537.99360,99783,1232.691,118228566.96450,0
1763144100000,96282.90,96297.50,95683.30,96017.00,1587.155,1763144999999,152247827.17380,74205,731.590,70180921.72300,0
1763145000000,96017.00,96149.90,95200.00,95350.60,2472.050,1763145899999,236160729.56760,91119,973.658,93024361.70970,0
1763145900000,95350.70,95493.50,94911.00,95023.90,4604.966,1763146799999,438399048.92380,106622,2459.805,234249016.06170,0
